Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:102499	mt-Nd3	mitochondrially encoded NADH dehydrogenase 3	MT	9459	9806	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:102498	mt-Nd4	mitochondrially encoded NADH dehydrogenase 4	MT	10167	11544	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:102497	mt-Nd4l	mitochondrially encoded NADH dehydrogenase 4L	MT	9877	10173	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:102496	mt-Nd5	mitochondrially encoded NADH dehydrogenase 5	MT	11742	13565	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:102495	mt-Nd6	mitochondrially encoded NADH dehydrogenase 6	MT	13552	14070	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913362	Mtarc1	mitochondrial amidoxime reducing component 1	1	184518964	184543510	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914497	Mtarc2	mitochondrial amidoxime reducing component 2	1	184545265	184578648	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1929261	Mtch1	mitochondrial carrier 1	17	29551046	29566908	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1929260	Mtch2	mitochondrial carrier 2	2	90677499	90697154	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1916686	Mtfp1	mitochondrial fission process 1	11	4041481	4045431	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2685015	Mtg1	mitochondrial ribosome-associated GTPase 1	7	139717477	139730699	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:106565	Mtg2	mitochondrial ribosome associated GTPase 2	2	179712381	179727695	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915871	Mthfd2l	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like	5	91078976	91169227	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915135	Mtln	mitoregulin	2	127633308	127634408	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4	148533068	148642140	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:103025	Mtx1	metaxin 1	3	89116388	89121214	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1859652	Mtx2	metaxin 2	2	74656156	74707092	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2686040	Mtx3	metaxin 3	13	92981268	92994738	GRCm39	+	Component (subterm)	SAM complex (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915600	Mul1	mitochondrial ubiquitin ligase activator of NFKB 1	4	138161982	138169576	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913446	Myo19	myosin XIX	11	84770996	84802052	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1202864	Myoc	myocilin	1	162466724	162477262	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913366	Nat8f1	N-acetyltransferase 8 (GCN5-related) family member 1	6	85887136	85892669	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913341	Ndufa3	NADH:ubiquinone oxidoreductase subunit A3	7	3620372	3623162	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:107686	Ndufa4	Ndufa4, mitochondrial complex associated	6	11900371	11907449	GRCm39	-	Component (subterm)	mitochondrial respiratory chain complex IV (ancestor term ID: GO:0031966)
protein coding gene	MGI:3039567	Ndufa4l2	Ndufa4, mitochondrial complex associated like 2	10	127350836	127353023	GRCm39	+	Component (subterm)	mitochondrial respiratory chain complex IV (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915452	Ndufa5	NADH:ubiquinone oxidoreductase subunit A5	6	24518661	24527689	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913666	Ndufa7	NADH:ubiquinone oxidoreductase subunit A7	17	34043546	34057290	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915625	Ndufa8	NADH:ubiquinone oxidoreductase subunit A8	2	35926336	35939350	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914523	Ndufa10	NADH:ubiquinone oxidoreductase subunit A10	1	92367208	92401547	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1917125	Ndufa11	NADH:ubiquinone oxidoreductase subunit A11	17	57024767	57029141	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913664	Ndufa12	NADH:ubiquinone oxidoreductase subunit A12	10	94034897	94057302	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1917566	Ndufab1	NADH:ubiquinone oxidoreductase subunit AB1	7	121686038	121701071	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913956	Ndufaf3	NADH:ubiquinone oxidoreductase complex assembly factor 3	9	108442786	108444635	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1916737	Ndufaf5	NADH:ubiquinone oxidoreductase complex assembly factor 5	2	140012569	140045609	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1924197	Ndufaf6	NADH:ubiquinone oxidoreductase complex assembly factor 6	4	11051045	11076205	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:3780865	Ndufb1	NADH:ubiquinone oxidoreductase subunit B1	12	101934355	101941997	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915448	Ndufb2	NADH:ubiquinone oxidoreductase subunit B2	6	39569499	39576777	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913745	Ndufb3	NADH:ubiquinone oxidoreductase subunit B3	1	58625556	58635123	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915444	Ndufb4	NADH:ubiquinone oxidoreductase subunit B4	16	37467964	37474730	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:3782046	Ndufb4b	NADH:ubiquinone oxidoreductase subunit B4B	19	25010472	25010942	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:3781422	Ndufb4c	NADH:ubiquinone oxidoreductase subunit B4C	15	73681356	73681745	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913296	Ndufb5	NADH:ubiquinone oxidoreductase subunit B5	3	32791206	32805708	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914166	Ndufb7	NADH:ubiquinone oxidoreductase subunit B7	8	84293387	84298252	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914514	Ndufb8	NADH:ubiquinone oxidoreductase subunit B8	19	44537011	44543879	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913468	Ndufb9	NADH:ubiquinone oxidoreductase subunit B9	15	58805650	58811365	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915592	Ndufb10	NADH:ubiquinone oxidoreductase subunit B10	17	24941034	24943397	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1349919	Ndufb11	NADH:ubiquinone oxidoreductase subunit B11	X	20481565	20483858	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913596	Ndufb11b	NADH:ubiquinone oxidoreductase subunit B11B	15	81864741	81865764	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913627	Ndufc1	NADH:ubiquinone oxidoreductase subunit C1	3	51312098	51316409	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1344370	Ndufc2	NADH:ubiquinone oxidoreductase subunit C2	7	97049210	97057007	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2443241	Ndufs1	NADH:ubiquinone oxidoreductase core subunit S1	1	63182751	63215981	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2385112	Ndufs2	NADH:ubiquinone oxidoreductase core subunit S2	1	171062422	171078956	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1343135	Ndufs4	NADH:ubiquinone oxidoreductase core subunit S4	13	114424331	114524630	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1890889	Ndufs5	NADH:ubiquinone oxidoreductase core subunit S5	4	123606503	123611979	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:107932	Ndufs6	NADH:ubiquinone oxidoreductase core subunit S6	13	73467995	73476601	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1922656	Ndufs7	NADH:ubiquinone oxidoreductase core subunit S7	10	80084955	80092628	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2385079	Ndufs8	NADH:ubiquinone oxidoreductase core subunit S8	19	3958863	3962774	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:107851	Ndufv1	NADH:ubiquinone oxidoreductase core subunit V1	19	4057499	4062755	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1920150	Ndufv2	NADH:ubiquinone oxidoreductase core subunit V2	17	66385790	66408554	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1890894	Ndufv3	NADH:ubiquinone oxidoreductase core subunit V3	17	31739089	31750300	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2661364	Neu4	sialidase 4	1	93948215	93956056	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1278344	Nipsnap1	nipsnap homolog 1	11	4823951	4844200	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1278343	Nipsnap2	nipsnap homolog 2	5	129802127	129835391	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2429611	Nlrx1	NLR family member X1	9	44164014	44179896	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:97355	Nme1	NME/NM23 nucleoside diphosphate kinase 1	11	93849751	93859341	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:109279	Nnt	nicotinamide nucleotide transhydrogenase	13	119472063	119545793	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914306	Noa1	nitric oxide associated 1	5	77442029	77457931	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:97360	Nos1	nitric oxide synthase 1, neuronal	5	118004904	118096905	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1916377	Ociad2	OCIA domain containing 2	5	73479541	73496290	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:97448	Otc	ornithine transcarbamylase	X	10118544	10187263	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913699	Pam16	presequence translocase-asssociated motor 16	16	4434330	4442810	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:3704359	Pam16l	presequence translocase associated motor 16 like	10	43400080	43400613	GRCm39	+	Component (subterm)	extrinsic component of mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1277152	Parl	presenilin associated, rhomboid-like	16	20098568	20121137	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:97520	Pcx	pyruvate carboxylase	19	4560500	4671780	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2446107	Pde2a	phosphodiesterase 2A, cGMP-stimulated	7	101070898	101162034	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1351481	Pdk4	pyruvate dehydrogenase kinase, isoenzyme 4	6	5483351	5496278	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1344408	Pebp1	phosphatidylethanolamine binding protein 1	5	117420716	117425629	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:3615306	Pet100	PET100 homolog	8	3671551	3674235	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1919792	Pgam5	phosphoglycerate mutase family member 5	5	110407001	110417765	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1858305	Pgrmc1	progesterone receptor membrane component 1	X	35861859	35869732	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:97572	Phb	prohibitin	11	95557783	95571599	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:102520	Phb2	prohibitin 2	6	124689299	124693913	GRCm39	+	Component (subterm)	inner mitochondrial membrane protein complex (ancestor term ID: GO:0031966)
protein coding gene	MGI:1334433	Pi4kb	phosphatidylinositol 4-kinase beta	3	94882042	94914154	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913614	Pigbos1	Pigb opposite strand 1	9	72947000	72950061	GRCm39	+	Component (subterm)	integral component of mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1916193	Pink1	PTEN induced putative kinase 1	4	138040720	138053618	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2445114	Pisd	phosphatidylserine decarboxylase	5	32893645	32942990	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2384819	Pla2g4b	phospholipase A2, group IVB (cytosolic)	2	119863914	119873514	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2687283	Pld6	phospholipase D family, member 6	11	59674723	59678471	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1277961	Plec	plectin	15	76055174	76115578	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1917560	Plscr3	phospholipid scramblase 3	11	69737202	69742884	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1918568	Pmpca	peptidase (mitochondrial processing) alpha	2	26279351	26287134	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1920328	Pmpcb	peptidase (mitochondrial processing) beta	5	21942143	21962150	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1196389	Polg	polymerase (DNA directed), gamma	7	79095979	79116110	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2145814	Ppif	peptidylprolyl isomerase F (cyclophilin F)	14	25694578	25700892	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:104872	Ppp1cc	protein phosphatase 1 catalytic subunit gamma	5	122296341	122313336	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1927072	Ppp1r15a	protein phosphatase 1, regulatory subunit 15A	7	45172341	45175692	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1920180	Ppp2r2b	protein phosphatase 2, regulatory subunit B, beta	18	42777811	43192842	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1355296	Prkn	parkin RBR E3 ubiquitin protein ligase	17	11059271	12282248	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:97769	Prnp	prion protein	2	131751848	131780349	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:97770	Prodh	proline dehydrogenase	16	17889590	17907148	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1929093	Prodh2	proline dehydrogenase (oxidase) 2	7	30193047	30212827	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1202717	Psen1	presenilin 1	12	83734926	83781869	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:109284	Psen2	presenilin 2	1	180054569	180091003	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1917206	Ptcd3	pentatricopeptide repeat domain 3	6	71857622	71885734	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913711	Ptpmt1	protein tyrosine phosphatase, mitochondrial 1	2	90741057	90748395	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:97805	Ptpn1	protein tyrosine phosphatase, non-receptor type 1	2	167773977	167821305	GRCm39	+	Component (subterm)	mitochondrial crista (ancestor term ID: GO:0031966)
protein coding gene	MGI:1931441	Qtrt1	queuine tRNA-ribosyltransferase catalytic subunit 1	9	21323133	21331570	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1922194	Qtrt2	queuine tRNA-ribosyltransferase accessory subunit 2	16	43681770	43710071	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914638	Rab5if	RAB5 interacting factor	2	156705048	156715483	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1098586	Rab11fip5	RAB11 family interacting protein 5 (class I)	6	85311944	85351616	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915094	Rab32	RAB32, member RAS oncogene family	10	10420783	10433951	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1918732	Rdh13	retinol dehydrogenase 13 (all-trans and 9-cis)	7	4427769	4448648	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1926078	Rhot1	ras homolog family member T1	11	80099845	80158733	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2384892	Rhot2	ras homolog family member T2	17	26057431	26063499	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915059	Rmdn3	regulator of microtubule dynamics 3	2	118967482	118987515	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1922078	Rnf185	ring finger protein 185	11	3365982	3402363	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914317	Romo1	reactive oxygen species modulator 1	2	155986073	155987714	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1350917	Rps3	ribosomal protein S3	7	99127103	99132916	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1270849	Rps6kb1	ribosomal protein S6 kinase, polypeptide 1	11	86389697	86435631	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1929628	Rsad2	radical S-adenosyl methionine domain containing 2	12	26492745	26506451	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2178759	Rtn4ip1	reticulon 4 interacting protein 1	10	43777772	43823860	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915903	Samm50	SAMM50 sorting and assembly machinery component	15	84076441	84100284	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2136419	Sarm1	sterile alpha and HEAT/Armadillo motif containing 1	11	78363156	78388580	GRCm39	-	Component (subterm)	extrinsic component of mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:106362	Sco1	SCO1 cytochrome c oxidase assembly protein	11	66943496	66957896	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:3818630	Sco2	SCO2 cytochrome c oxidase assembly protein	15	89255840	89258049	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:98254	Scp2	sterol carrier protein 2, liver	4	107901027	108002168	GRCm39	-	Component (subterm)	extrinsic component of mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914195	Sdha	succinate dehydrogenase complex, subunit A, flavoprotein (Fp)	13	74470374	74498359	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913302	Sdhc	succinate dehydrogenase complex, subunit C, integral membrane protein	1	170956726	170978209	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914175	Sdhd	succinate dehydrogenase complex, subunit D, integral membrane protein	9	50507657	50515112	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137677	Sfxn1	sideroflexin 1	13	54225888	54262361	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137678	Sfxn2	sideroflexin 2	19	46561798	46585340	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137680	Sfxn4	sideroflexin 4	19	60825715	60849917	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137681	Sfxn5	sideroflexin 5	6	85190031	85310404	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1859730	Sh3glb1	SH3-domain GRB2-like B1 (endophilin)	3	144389439	144426096	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1277989	Shmt2	serine hydroxymethyltransferase 2 (mitochondrial)	10	127352992	127358313	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1927665	Sirt3	sirtuin 3	7	140443579	140462222	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1922637	Sirt4	sirtuin 4	5	115616069	115622784	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915596	Sirt5	sirtuin 5	13	43518972	43548679	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:99917	Slc1a3	solute carrier family 1 (glial high affinity glutamate transporter), member 3	15	8663608	8740248	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1195264	Slc3a1	solute carrier family 3, member 1	17	85335804	85371664	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:107996	Slc8a2	solute carrier family 8 (sodium/calcium exchanger), member 2	7	15863751	15894988	GRCm39	+	Component (subterm)	integral component of mitochondrial membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:107976	Slc8a3	solute carrier family 8 (sodium/calcium exchanger), member 3	12	81244689	81379954	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2180781	Slc8b1	solute carrier family 8 (sodium/lithium/calcium exchanger), member B1	5	120649233	120672089	GRCm39	+	Component (subterm)	integral component of mitochondrial membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2140077	Slc9b2	solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2	3	135013083	135048606	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1345279	Slc11a2	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2	15	100285779	100322090	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2685974	Slc22a14	solute carrier family 22 (organic cation transporter), member 14	9	118998521	119019496	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1345283	Slc25a1	solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1	16	17743087	17746083	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1353498	Slc25a3	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3	10	90952436	90959902	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
