Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:108021	Ear1	eosinophil-associated, ribonuclease A family, member 1	14	44056222	44057096	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:108020	Ear2	eosinophil-associated, ribonuclease A family, member 2	14	44340111	44340988	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1858237	Ear3	eosinophil-associated, ribonuclease A family, member 3	14	syntenic		GRCm39	null	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1858238	Ear4	eosinophil-associated, ribonuclease A family, member 4	14	51441154	51441613	GRCm39	null	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1890463	Ear6	eosinophil-associated, ribonuclease A family, member 6	14	52091225	52092100	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1890464	Ear10	eosinophil-associated, ribonuclease A family, member 10	14	44160355	44161053	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3528616	Ear14	eosinophil-associated, ribonuclease A family, member 14	14	51441152	51441613	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95290	Egf	epidermal growth factor	3	129471223	129548971	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95292	Egfbp2	epidermal growth factor binding protein type B	7	syntenic		GRCm39	null	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:2154274	Ehd2	EH-domain containing 2	7	15680883	15701460	GRCm39	-	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:2679229	Elane	elastase, neutrophil expressed	10	79722146	79724050	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:2442479	Elfn1	leucine rich repeat and fibronectin type III, extracellular 1	5	139893698	139960477	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3608416	Elfn2	leucine rich repeat and fibronectin type III, extracellular 2	15	78551531	78602971	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95392	Eng	endoglin	2	32536607	32572681	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:102805	Entpd1	ectonucleoside triphosphate diphosphohydrolase 1	19	40600810	40730046	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95401	Epb41	erythrocyte membrane protein band 4.1	4	131650724	131802632	GRCm39	-	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:1919170	Epgn	epithelial mitogen	5	91175376	91183071	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:107569	Epx	eosinophil peroxidase	11	87754826	87766362	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95411	Erbb3	erb-b2 receptor tyrosine kinase 3	10	128403392	128425504	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1354385	Ero1a	endoplasmic reticulum oxidoreductase 1 alpha	14	45520544	45556029	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95431	Es2	esterase 2	8	syntenic		GRCm39	null	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:5439396	Esp3	exocrine gland secreted peptide 3	17	40942966	40947951	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:5295687	Esp4	exocrine gland secreted peptide 4	17	40909485	40913509	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3643294	Esp6	exocrine gland secreted peptide 6	17	40872398	40876518	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:4937129	Esp8	exocrine gland secreted peptide 8	17	40830913	40841312	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3647149	Esp15	exocrine gland secreted peptide 15	17	39951848	39956558	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3782529	Esp16	exocrine gland secreted peptide 16	17	39847033	39851738	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:5295686	Esp18	exocrine gland secreted peptide 18	17	39717250	39721883	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:5295688	Esp23	exocrine gland secreted peptide 23	17	39384582	39387928	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:5439398	Esp24	exocrine gland secreted peptide 24	17	39347586	39351118	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:5141981	Esp31	exocrine gland secreted peptide 31	17	38950338	38956544	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:5141875	Esp34	exocrine gland secreted peptide 34	17	38865083	38871512	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:5141873	Esp36	exocrine gland secreted peptide 36	17	38727365	38731076	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:5439397	Esp38	exocrine gland secreted peptide 38	17	40261411	40266178	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1346831	Esrra	estrogen related receptor, alpha	19	6888345	6899208	GRCm39	-	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:88381	F3	coagulation factor III	3	121517186	121528697	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95476	Fabp3	fatty acid binding protein 3, muscle and heart	4	130202531	130209256	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1351640	Fam50b	family with sequence similarity 50, member B	13	34918833	34931605	GRCm39	+	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:1919128	Fam83d	family with sequence similarity 83, member D	2	158610019	158628557	GRCm39	+	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:2657115	Fam151a	family with sequence simliarity 151, member A	4	106591112	106605489	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1921192	Fam151b	family with sequence similarity 151, member B	13	92586133	92620523	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3045266	Fan1	FANCD2/FANCI-associated nuclease 1	7	63996506	64023843	GRCm39	-	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:102547	Fau	Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived)	19	6107977	6109554	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:104648	Fbrs	fibrosin	7	127078371	127090883	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:2444336	Fcgbp	Fc fragment of IgG binding protein	7	27770661	27820287	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:2179523	Fcgr4	Fc receptor, IgG, low affinity IV	1	170846495	170857330	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:103017	Fcgrt	Fc fragment of IgG receptor and transporter	7	44742417	44753246	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:2138953	Fibcd1	fibrinogen C domain containing 1	2	31703302	31736017	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95558	Flt1	FMS-like tyrosine kinase 1	5	147498414	147662821	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:108520	Fzd4	frizzled class receptor 4	7	89053574	89062341	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1860139	Gabbr1	gamma-aminobutyric acid (GABA) B receptor, 1	17	37356858	37385197	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95665	Gba	glucosidase, beta, acid	3	89110223	89116180	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:102772	Gbp2	guanylate binding protein 2	3	142326424	142343769	GRCm39	+	Component (subterm)	symbiont-containing vacuole membrane (ancestor term ID: GO:0005576)
protein coding gene	MGI:1926263	Gbp3	guanylate binding protein 3	3	142265787	142278970	GRCm39	+	Component (subterm)	symbiont-containing vacuole membrane (ancestor term ID: GO:0005576)
protein coding gene	MGI:2140937	Gbp6	guanylate binding protein 6	5	105418568	105441564	GRCm39	-	Component (subterm)	symbiont-containing vacuole membrane (ancestor term ID: GO:0005576)
protein coding gene	MGI:2444421	Gbp7	guanylate binding protein 7	3	142236103	142255910	GRCm39	+	Component (subterm)	symbiont-containing vacuole membrane (ancestor term ID: GO:0005576)
protein coding gene	MGI:3605620	Gbp9	guanylate-binding protein 9	5	105224332	105258255	GRCm39	-	Component (subterm)	symbiont-containing vacuole membrane (ancestor term ID: GO:0005576)
protein coding gene	MGI:95676	Gcnt1	glucosaminyl (N-acetyl) transferase 1, core 2	19	17303505	17350208	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95683	Gdf1	growth differentiation factor 1	8	70782467	70784237	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:107757	Gfer	growth factor, augmenter of liver regeneration	17	24912161	24915130	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1100842	Gfra1	glial cell line derived neurotrophic factor family receptor alpha 1	19	58224036	58444341	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95706	Ggt1	gamma-glutamyltransferase 1	10	75397438	75422034	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:88151	Glb1	galactosidase, beta 1	9	114230146	114303447	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1914787	Glipr1l2	GLI pathogenesis-related 1 like 2	10	111919259	111944003	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3620621	Glipr1l3	GLI pathogenesis-related 1 like 3	10	111977659	111996232	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3780832	Gm2663	predicted gene 2663	6	40972764	40976413	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3646222	Gm5771	predicted gene 5771	6	41369290	41374164	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3645655	Gm5849	predicted gene 5849	3	90683126	90685187	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3648846	Gm5938	predicted gene 5938	X	77169073	77174009	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3647514	Gm7030	predicted gene 7030	17	36438501	36440317	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3704134	Gm8909	predicted gene 8909	17	36475335	36479429	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3641889	Gm10334	predicted gene 10334	6	41419150	41423079	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3779381	Gm11127	predicted gene 11127	17	36366708	36369263	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3701966	Gm13271	predicted gene 13271	4	88673105	88673653	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3701968	Gm13272	predicted gene 13272	4	88698087	88698897	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3701970	Gm13275	predicted gene 13275	4	88712724	88713272	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3701972	Gm13276	predicted gene 13276	4	88703946	88704494	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3701974	Gm13277	predicted gene 13277	4	88706869	88707417	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3649573	Gm13283	predicted gene 13283	4	88679011	88679821	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3705225	Gm14743	predicted gene 14743	X	77284068	77289527	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3709306	Gm14744	predicted gene 14744	X	76908364	76913639	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:5142012	Gm20547	predicted gene 20547	17	35075388	35101018	GRCm39	-	Component (subterm)	classical-complement-pathway C3/C5 convertase complex (ancestor term ID: GO:0005576)
protein coding gene	MGI:5579435	Gm28729	predicted gene 28729	9	96368054	96407317	GRCm39	-	Component (subterm)	angiogenin-PRI complex (ancestor term ID: GO:0005576)
protein coding gene	MGI:5529083	Gm44501	predicted readthrough transcript, 44501	17	40872398	40890440	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1333744	Gp1ba	glycoprotein 1b, alpha polypeptide	11	70529948	70532862	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1096363	Gp5	glycoprotein 5 (platelet)	16	30126503	30129597	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1891250	Gprc5a	G protein-coupled receptor, family C, group 5, member A	6	135042660	135061707	GRCm39	+	Component (subterm)	extracellular exosome (ancestor term ID: GO:0005576)
protein coding gene	MGI:1927596	Gprc5b	G protein-coupled receptor, family C, group 5, member B	7	118571270	118594434	GRCm39	-	Component (subterm)	extracellular exosome (ancestor term ID: GO:0005576)
protein coding gene	MGI:1917605	Gprc5c	G protein-coupled receptor, family C, group 5, member C	11	114741978	114763443	GRCm39	+	Component (subterm)	extracellular exosome (ancestor term ID: GO:0005576)
protein coding gene	MGI:1935037	Gprc5d	G protein-coupled receptor, family C, group 5, member D	6	135082989	135095281	GRCm39	-	Component (subterm)	extracellular exosome (ancestor term ID: GO:0005576)
protein coding gene	MGI:95802	Gpt	glutamic pyruvic transaminase, soluble	15	76580926	76583875	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1915391	Gpt2	glutamic pyruvate transaminase (alanine aminotransferase) 2	8	86219205	86254189	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11	56902342	57221070	GRCm39	+	Component (subterm)	perisynaptic space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3	80588757	80710142	GRCm39	-	Component (subterm)	perisynaptic space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95810	Gria3	glutamate receptor, ionotropic, AMPA3 (alpha 3)	X	40489731	40767478	GRCm39	+	Component (subterm)	synaptic cleft (ancestor term ID: GO:0005576)
protein coding gene	MGI:95819	Grin1	glutamate receptor, ionotropic, NMDA1 (zeta 1)	2	25181193	25209199	GRCm39	-	Component (subterm)	synaptic cleft (ancestor term ID: GO:0005576)
protein coding gene	MGI:95821	Grin2b	glutamate receptor, ionotropic, NMDA2B (epsilon 2)	6	135690231	136150509	GRCm39	-	Component (subterm)	synaptic cleft (ancestor term ID: GO:0005576)
protein coding gene	MGI:95860	Gstm1	glutathione S-transferase, mu 1	3	107919571	107925289	GRCm39	-	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:95861	Gstm2	glutathione S-transferase, mu 2	3	107889018	107893736	GRCm39	-	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:106026	Gstm3	glutathione S-transferase, mu 3	3	107871012	107876490	GRCm39	-	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:95862	Gstm4	glutathione S-transferase, mu 4	3	107947724	107952210	GRCm39	-	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:1309466	Gstm5	glutathione S-transferase, mu 5	3	107803170	107806001	GRCm39	+	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:1309467	Gstm6	glutathione S-transferase, mu 6	3	107846163	107851065	GRCm39	-	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:1915562	Gstm7	glutathione S-transferase, mu 7	3	107833650	107839133	GRCm39	-	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:95872	Gusb	glucuronidase, beta	5	130017852	130031890	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95896	H2-D1	histocompatibility 2, D region locus 1	17	35482070	35486473	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95904	H2-K1	histocompatibility 2, K1, K region	17	34214991	34219321	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95912	H2-L	histocompatibility 2, D region locus L	17	syntenic		GRCm39	null	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95913	H2-M1	histocompatibility 2, M region locus 1	17	36980900	36983111	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95914	H2-M2	histocompatibility 2, M region locus 2	17	37791742	37794443	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95915	H2-M3	histocompatibility 2, M region locus 3	17	37581111	37585375	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95917	H2-M5	histocompatibility 2, M region locus 5	17	37294953	37300429	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1276570	H2-M9	histocompatibility 2, M region locus 9	17	36950177	36953558	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1276522	H2-M10.1	histocompatibility 2, M region locus 10.1	17	36633752	36637042	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1276525	H2-M10.2	histocompatibility 2, M region locus 10.2	17	36595173	36597313	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1276524	H2-M10.3	histocompatibility 2, M region locus 10.3	17	36675896	36679309	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1276527	H2-M10.4	histocompatibility 2, M region locus 10.4	17	36769809	36773221	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1276526	H2-M10.5	histocompatibility 2, M region locus 10.5	17	37083802	37087126	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:2687364	H2-M10.6	histocompatibility 2, M region locus 10.6	17	37123067	37126458	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:2676637	H2-M11	histocompatibility 2, M region locus 11	17	36857967	36860142	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95928	H2-Q1	histocompatibility 2, Q region locus 1	17	35539381	35544075	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95931	H2-Q2	histocompatibility 2, Q region locus 2	17	35561283	35565740	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95933	H2-Q4	histocompatibility 2, Q region locus 4	17	35598593	35603650	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95935	H2-Q6	histocompatibility 2, Q region locus 6	17	35643826	35649031	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95936	H2-Q7	histocompatibility 2, Q region locus 7	17	35658131	35662749	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95937	H2-Q8	histocompatibility 2, Q region locus 8	17	syntenic		GRCm39	null	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95938	H2-Q9	histocompatibility 2, Q region locus 9	17	35752057	35756659	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95929	H2-Q10	histocompatibility 2, Q region locus 10	17	35780986	35785460	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95959	H2-T3	histocompatibility 2, T region locus 3	17	36496463	36501043	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95956	H2-T22	histocompatibility 2, T region locus 22	17	36348020	36353634	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95957	H2-T23	histocompatibility 2, T region locus 23	17	36340869	36343593	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:95958	H2-T24	histocompatibility 2, T region locus 24	17	36316587	36331452	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1915274	H2bc4	H2B clustered histone 4	13	23868182	23876805	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:2448380	H2bc6	H2B clustered histone 6	13	23767653	23805107	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:2448383	H2bc7	H2B clustered histone 7	13	23757934	23758381	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:2448386	H2bc8	H2B clustered histone 8	13	23755574	23756037	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:2448399	H2bc12	H2B clustered histone 12	13	22220040	22220515	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:2448403	H2bc13	H2B clustered histone 13	13	21899933	21900313	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:2448415	H2bc21	H2B clustered histone 21	3	96128435	96131054	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3649078	H60b	histocompatibility 60b	10	22149373	22164748	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3774845	H60c	histocompatibility 60c	10	3206208	3217771	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:107821	Has2	hyaluronan synthase 2	15	56529023	56557935	GRCm39	-	Component (subterm)	extracellular vesicle (ancestor term ID: GO:0005576)
protein coding gene	MGI:109599	Has3	hyaluronan synthase 3	8	107596874	107609534	GRCm39	+	Component (subterm)	hyaluranon cable (ancestor term ID: GO:0005576)
protein coding gene	MGI:2159680	Havcr1	hepatitis A virus cellular receptor 1	11	46630644	46670405	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:96015	Hba-a1	hemoglobin alpha, adult chain 1	11	32233672	32234486	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:96016	Hba-a2	hemoglobin alpha, adult chain 2	11	32246489	32247298	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:96021	Hbb-b1	hemoglobin, beta adult major chain	7	54.85 cM		GRCm39	null	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:96022	Hbb-b2	hemoglobin, beta adult minor chain	7	54.85 cM		GRCm39	null	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:96025	Hbb-bh2	hemoglobin beta, bh2	7	103488331	103489727	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:5474852	Hbb-bs	hemoglobin, beta adult s chain	7	103475730	103477135	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:5474850	Hbb-bt	hemoglobin, beta adult t chain	7	103461731	103463130	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:99256	Hdlbp	high density lipoprotein (HDL) binding protein	1	93333662	93406537	GRCm39	-	Component (subterm)	high-density lipoprotein particle (ancestor term ID: GO:0005576)
protein coding gene	MGI:96074	Hexb	hexosaminidase B	13	97312839	97334865	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3605542	Hexdc	hexosaminidase (glycosyl hydrolase family 20, catalytic domain) containing	11	121095259	121113481	GRCm39	+	Component (subterm)	extracellular vesicle (ancestor term ID: GO:0005576)
protein coding gene	MGI:109191	Hfe	homeostatic iron regulator	13	23886017	23894837	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:96079	Hgf	hepatocyte growth factor	5	16758493	16825150	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1916835	Hjv	hemojuvelin BMP co-receptor	3	96432488	96436526	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:96136	Hmgn2	high mobility group nucleosomal binding domain 2	4	133692050	133695302	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:3704312	Hmgn2-ps	high mobility group nucleosomal binding domain 2, pseudogene	8	73057954	73059104	GRCm39	-	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:1353604	Hnf4g	hepatocyte nuclear factor 4, gamma	3	3573090	3723112	GRCm39	+	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:108085	Hpgd	hydroxyprostaglandin dehydrogenase 15 (NAD)	8	56747620	56774078	GRCm39	+	Component (subterm)	extracellular space (ancestor term ID: GO:0005576)
protein coding gene	MGI:96233	Hsd3b1	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1	3	98759510	98767110	GRCm39	-	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
protein coding gene	MGI:96234	Hsd3b2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	3	98618423	98631859	GRCm39	-	Component (subterm)	intercellular bridge (ancestor term ID: GO:0005576)
