Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:87916	Ada	adenosine deaminase	2	163568504	163592159	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:104731	Adam4	a disintegrin and metallopeptidase domain 4	12	81466217	81468720	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2676316	Adam6a	a disintegrin and metallopeptidase domain 6A	12	113507528	113510034	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2444636	Adam6b	a disintegrin and metallopeptidase domain 6B	12	113453185	113455455	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2152342	Adam20	a disintegrin and metallopeptidase domain 20	8	41246310	41250340	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1861229	Adam21	a disintegrin and metallopeptidase domain 21	12	81605358	81615248	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:105984	Adam24	a disintegrin and metallopeptidase domain 24 (testase 1)	8	41128118	41135238	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1345157	Adam25	a disintegrin and metallopeptidase domain 25 (testase 2)	8	41205245	41209213	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:105985	Adam26a	a disintegrin and metallopeptidase domain 26A (testase 3)	8	44021315	44029744	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:3588304	Adam26b	a disintegrin and metallopeptidase domain 26B	8	43972901	43981174	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2676326	Adam29	a disintegrin and metallopeptidase domain 29	8	56323947	56359983	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1918328	Adam30	a disintegrin and metallopeptidase domain 30	3	98067950	98071485	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2181992	Adam34	a disintegrin and metallopeptidase domain 34	8	44103346	44118597	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:3647273	Adam34l	a disintegrin and metallopeptidase domain 34 like	8	44077988	44080313	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:3045694	Adam39	a disintegrin and metallopeptidase domain 39	8	41276046	41279898	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1917943	Adgra3	adhesion G protein-coupled receptor A3	5	50117293	50216338	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:106912	Adgre1	adhesion G protein-coupled receptor E1	17	57665691	57790527	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1347095	Adgre5	adhesion G protein-coupled receptor E5	8	84449874	84467940	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:893592	Ager	advanced glycosylation end product-specific receptor	17	34816836	34819910	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:87984	Akp3	alkaline phosphatase 3, intestine, not Mn requiring	1	87052695	87055634	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1313266	Alcam	activated leukocyte cell adhesion molecule	16	52069359	52273444	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1924018	Alpi	alkaline phosphatase, intestinal	1	87025724	87029328	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:108440	Amot	angiomotin	X	144229421	144288177	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2142149	Ano1	anoctamin 1, calcium activated chloride channel	7	144142286	144305711	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:5000466	Anpep	alanyl (membrane) aminopeptidase	7	79471551	79497958	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1916788	Antxr1	anthrax toxin receptor 1	6	87110835	87312757	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1919164	Antxr2	anthrax toxin receptor 2	5	98032547	98178876	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:106008	Anxa5	annexin A5	3	36503072	36530036	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:107387	Aqp4	aquaporin 4	18	15522553	15544039	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1923959	Arpc2	actin related protein 2/3 complex, subunit 2	1	74275656	74307368	GRCm39	+	Component (subterm)	ventral surface of cell (ancestor term ID: GO:0009986)
protein coding gene	MGI:88077	Arsa	arylsulfatase A	15	89356679	89361627	GRCm39	-	Component (subterm)	extrinsic component of external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:107545	Art2b	ADP-ribosyltransferase 2b	7	101226177	101234807	GRCm39	-	Component (subterm)	anchored component of external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88081	Asgr1	asialoglycoprotein receptor 1	11	69944911	69948720	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88082	Asgr2	asialoglycoprotein receptor 2	11	69983470	69997013	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1098567	Astn1	astrotactin 1	1	158189843	158519351	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88109	Atp1b2	ATPase, Na+/K+ transporting, beta 2 polypeptide	11	69490562	69496768	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1917745	Atp6ap2	ATPase, H+ transporting, lysosomal accessory protein 2	X	12454040	12483288	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:103163	Azgp1	alpha-2-glycoprotein 1, zinc	5	137979783	137988495	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88127	B2m	beta-2 microglobulin	2	121978168	121983563	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:95705	B4galt1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1	4	40804602	40854005	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1338938	Bmpr1a	bone morphogenetic protein receptor, type 1A	14	34133018	34225335	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2658978	Btla	B and T lymphocyte associated	16	45043121	45073258	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:103118	Btn1a1	butyrophilin, subfamily 1, member A1	13	23641162	23650071	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:3606486	Btn2a2	butyrophilin, subfamily 2, member A2	13	23661846	23673027	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1932027	Btnl1	butyrophilin-like 1	17	34596106	34605002	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1859549	Btnl2	butyrophilin-like 2	17	34573796	34588469	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1932036	Btnl4	butyrophilin-like 4	17	34687384	34696402	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1932038	Btnl6	butyrophilin-like 6	17	34726778	34736326	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2442439	Btnl9	butyrophilin-like 9	11	49059152	49077916	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2182073	Btnl10	butyrophilin-like 10	11	58808703	58817791	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88252	Calr	calreticulin	8	85568717	85573560	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88264	Capn2	calpain 2	1	182294825	182345173	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1202394	Cblif	cobalamin binding intrinsic factor	19	11724918	11740811	GRCm39	+	Component (subterm)	external side of apical plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1346316	Ccl19	chemokine (C-C motif) ligand 19	4	42754525	42756365	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1349182	Ccl21b	chemokine (C-C motif) ligand 21B (leucine)	4	42255693	42256825	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:104618	Ccr1	chemokine (C-C motif) receptor 1	9	123762163	123768729	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:104617	Ccr1l1	chemokine (C-C motif) receptor 1-like 1	9	123777280	123778445	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:106185	Ccr2	chemokine (C-C motif) receptor 2	9	123901987	123913594	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:104616	Ccr3	chemokine (C-C motif) receptor 3	9	123822009	123831726	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:107824	Ccr4	chemokine (C-C motif) receptor 4	9	114319384	114333984	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:107182	Ccr5	chemokine (C-C motif) receptor 5	9	123921557	123934153	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1333797	Ccr6	chemokine (C-C motif) receptor 6	17	8454875	8475973	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:103011	Ccr7	chemokine (C-C motif) receptor 7	11	99035025	99045903	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1201402	Ccr8	chemokine (C-C motif) receptor 8	9	119921199	119923972	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1341902	Ccr9	chemokine (C-C motif) receptor 9	9	123596276	123612522	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1096320	Ccr10	chemokine (C-C motif) receptor 10	11	101063824	101066269	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1920904	Ccrl2	chemokine (C-C motif) receptor-like 2	9	110883902	110886586	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:107674	Cd1d1	CD1d1 antigen	3	86903141	86906748	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88320	Cd2	CD2 antigen	3	101183224	101195255	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88331	Cd3d	CD3 antigen, delta polypeptide	9	44893067	44898350	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88332	Cd3e	CD3 antigen, epsilon polypeptide	9	44910038	44920925	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88333	Cd3g	CD3 antigen, gamma polypeptide	9	44880870	44891729	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88335	Cd4	CD4 antigen	6	124841655	124865184	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88340	Cd5	CD5 antigen	19	10695471	10716390	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:103566	Cd6	CD6 antigen	19	10766705	10807422	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88346	Cd8a	CD8 antigen, alpha chain	6	71350411	71356155	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88347	Cd8b1	CD8 antigen, beta chain 1	6	71299772	71314476	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88348	Cd9	CD9 antigen	6	125437229	125471723	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88318	Cd14	CD14 antigen	18	36858120	36859851	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88319	Cd19	CD19 antigen	7	126007622	126014061	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88322	Cd22	CD22 antigen	7	30564829	30579767	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88323	Cd24a	CD24a antigen	10	43454433	43460261	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88326	Cd27	CD27 antigen	6	125209585	125213973	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88327	Cd28	CD28 antigen	1	60785547	60812521	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:99440	Cd33	CD33 antigen	7	43176823	43186679	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88329	Cd34	CD34 antigen	1	194621127	194643587	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:107899	Cd36	CD36 molecule	5	17986688	18093799	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88336	Cd40	CD40 antigen	2	164897535	164913574	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88337	Cd40lg	CD40 ligand	X	56257503	56269402	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88338	Cd44	CD44 antigen	2	102641486	102732010	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88339	Cd48	CD48 antigen	1	171509577	171532826	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:104850	Cd55	CD55 molecule, decay accelerating factor for complement	1	130366764	130390481	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:109177	Cd59a	CD59a antigen	2	103926146	103945699	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88343	Cd69	CD69 antigen	6	129244287	129252332	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:96534	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	18	60936921	60945724	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:101774	Cd79a	CD79A antigen (immunoglobulin-associated alpha)	7	24596922	24601283	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:96431	Cd79b	CD79B antigen	11	106202167	106205388	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:101775	Cd80	CD80 antigen	16	38277793	38316682	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1328316	Cd83	CD83 antigen	13	43938588	43956609	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1336885	Cd84	CD84 antigen	1	171667265	171718285	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:101773	Cd86	CD86 antigen	16	36424231	36486443	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2135946	Cd163	CD163 antigen	6	124281615	124307486	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1889024	Cd200r1	CD200 receptor 1	16	44586099	44615340	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:3042847	Cd200r2	Cd200 receptor 2	16	44687460	44736203	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1921853	Cd200r3	CD200 receptor 3	16	44764041	44801743	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:3036289	Cd200r4	CD200 receptor 4	16	44632096	44659513	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2180021	Cd207	CD207 antigen	6	83648197	83654839	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2157942	Cd209a	CD209a antigen	8	3793397	3798984	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1916415	Cd209b	CD209b antigen	8	3967655	3976841	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2157945	Cd209c	CD209c antigen	8	3990222	4004746	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2157947	Cd209d	CD209d antigen	8	3921824	3928548	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2157948	Cd209e	CD209e antigen	8	3897973	3904286	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1916392	Cd209f	CD209f antigen	8	4152787	4155835	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1917442	Cd209g	CD209g antigen	8	4184246	4187707	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:3039602	Cd226	CD226 antigen	18	89195091	89290353	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:109294	Cd244a	CD244 molecule A	1	171386287	171412884	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1917695	Cd248	CD248 antigen, endosialin	19	5118106	5120668	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1926446	Cd274	CD274 antigen	19	29344855	29365495	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2183926	Cd276	CD276 antigen	9	58431583	58462316	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1913455	Cd302	CD302 antigen	2	60082337	60114828	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:105057	Cdh5	cadherin 5	8	104828257	104871143	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:99551	Cdh13	cadherin 13	8	119010472	120051660	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1347245	Ceacam1	carcinoembryonic antigen-related cell adhesion molecule 1	7	25161132	25177028	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1347246	Ceacam2	carcinoembryonic antigen-related cell adhesion molecule 2	7	25215467	25239282	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88385	Cfh	complement component factor h	1	140013593	140111149	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:87888	Chrna4	cholinergic receptor, nicotinic, alpha polypeptide 4	2	180664104	180685365	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7	62748440	62862274	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3	89660755	89671939	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:103555	Clcn3	chloride channel, voltage-sensitive 3	8	61363423	61436334	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2135589	Clec2d	C-type lectin domain family 2, member d	6	129157578	129163497	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:3028921	Clec2e	C-type lectin domain family 2, member e	6	129068961	129077876	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:3522133	Clec2f	C-type lectin domain family 2, member f	6	128991075	128997490	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1918059	Clec2g	C-type lectin domain family 2, member g	6	128911344	128961670	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2136934	Clec2h	C-type lectin domain family 2, member h	6	128639348	128654337	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2136650	Clec2i	C-type lectin domain family 2, member i	6	128864551	128875130	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:3036291	Clec4a1	C-type lectin domain family 4, member a1	6	122898807	122911578	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1349412	Clec4a2	C-type lectin domain family 4, member a2	6	123099649	123120958	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1920399	Clec4a3	C-type lectin domain family 4, member a3	6	122929474	122946834	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:3624119	Clec4a4	C-type lectin domain family 4, member a4	6	122967326	123001064	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1917060	Clec4b1	C-type lectin domain family 4, member b1	6	123026921	123048514	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:3588267	Clec4b2	C-type lectin domain family 4, member b2	6	123149852	123181630	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1298389	Clec4d	C-type lectin domain family 4, member d	6	123239070	123252224	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1861232	Clec4e	C-type lectin domain family 4, member e	6	123258748	123266829	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1859834	Clec4f	C-type lectin domain family 4, member f	6	83621524	83633098	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1923113	Clec4g	C-type lectin domain family 4, member g	8	3757064	3770651	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1861231	Clec4n	C-type lectin domain family 4, member n	6	123206802	123223980	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:96975	Clec10a	C-type lectin domain family 10, member A	11	70057449	70061662	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1918433	Clec12b	C-type lectin domain family 12, member B	6	129352478	129362837	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1914114	Clec14a	C-type lectin domain family 14, member a	12	58311506	58316044	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1927155	Clptm1	cleft lip and palate associated transmembrane protein 1	7	19365505	19398955	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:99605	Cntfr	ciliary neurotrophic factor receptor	4	41657498	41697089	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88513	Cr1l	complement component (3b/4b) receptor 1-like	1	194781019	194813878	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:88489	Cr2	complement receptor 2	1	194819119	194859024	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1340030	Crlf1	cytokine receptor-like factor 1	8	70945808	70956731	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1889506	Crlf2	cytokine receptor-like factor 2	5	109702575	109706859	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1339754	Csf2ra	colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)	19	61212395	61216867	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1339759	Csf2rb	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	15	78210000	78235201	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1339760	Csf2rb2	colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)	15	78166707	78189921	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1339755	Csf3r	colony stimulating factor 3 receptor (granulocyte)	4	125918343	125938233	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
