Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:108059	Stx2	syntaxin 2	5	129061621	129085638	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:103077	Stx3	syntaxin 3	19	11752482	11796767	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:893577	Stx4a	syntaxin 4A (placental)	7	127439832	127450160	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1928483	Stx5a	syntaxin 5A	19	8718788	8733006	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1926235	Stx6	syntaxin 6	1	155034374	155083405	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1858210	Stx7	syntaxin 7	10	24025182	24064859	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1890156	Stx8	syntaxin 8	11	67857237	68097974	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1921982	Stx11	syntaxin 11	10	12813953	12840042	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1931027	Stx12	syntaxin 12	4	132581375	132611769	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1923396	Stx16	syntaxin 16	2	173918101	173941564	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914977	Stx17	syntaxin 17	4	48124915	48186507	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1918366	Stx18	syntaxin 18	5	38196086	38295109	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1915409	Stx19	syntaxin 19	16	62635039	62643085	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2141396	Styk1	serine/threonine/tyrosine kinase 1	6	131276105	131330560	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1934135	Sucnr1	succinate receptor 1	3	59989290	59994987	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2138346	Suco	SUN domain containing ossification factor	1	161643683	161704251	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1924303	Sun1	Sad1 and UNC84 domain containing 1	5	139186392	139235595	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2443011	Sun2	Sad1 and UNC84 domain containing 2	15	79608271	79626737	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3041199	Sun3	Sad1 and UNC84 domain containing 3	11	8966054	8998991	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1923657	Sun5	Sad1 and UNC84 domain containing 5	2	153698108	153713004	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98443	Surf1	surfeit gene 1	2	26803393	26806542	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98445	Surf4	surfeit gene 4	2	26810053	26823793	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1918983	Susd2	sushi domain containing 2	10	75472540	75479842	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1913579	Susd3	sushi domain containing 3	13	49384166	49402182	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2138351	Susd4	sushi domain containing 4	1	182591609	182724161	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2444661	Susd6	sushi domain containing 6	12	80837306	80927607	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1927139	Sv2a	synaptic vesicle glycoprotein 2 a	3	96088543	96102499	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1927338	Sv2b	synaptic vesicle glycoprotein 2 b	7	74764642	74959010	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1922459	Sv2c	synaptic vesicle glycoprotein 2c	13	96091102	96269085	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1915916	Svop	SV2 related protein	5	114164974	114229441	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2444335	Svopl	SV2 related protein homolog (rat)-like	6	37960674	38023931	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2442392	Sybu	syntabulin (syntaxin-interacting)	15	44535252	44651459	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2684898	Syna	syncytin a	5	134587000	134589025	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3045308	Synb	syncytin b	14	69526793	69531748	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3702158	Syndig1	synapse differentiation inducing 1	2	149672703	149846312	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685107	Syndig1l	synapse differentiation inducing 1 like	12	84724051	84745605	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1927152	Syne1	spectrin repeat containing, nuclear envelope 1	10	4970917	5501482	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2449316	Syne2	spectrin repeat containing, nuclear envelope 2	12	75865092	76157702	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2442408	Syne3	spectrin repeat containing, nuclear envelope family member 3	12	104896192	104976068	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2141950	Syne4	spectrin repeat containing, nuclear envelope family member 4	7	30014241	30018470	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1328323	Syngr1	synaptogyrin 1	15	79975535	80003702	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1328324	Syngr2	synaptogyrin 2	11	117700494	117705109	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1341881	Syngr3	synaptogyrin 3	17	24904066	24908923	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1928903	Syngr4	synaptogyrin 4	7	45535502	45546152	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1919253	Synpr	synaptoporin	14	8854294	9184983	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98467	Syp	synaptophysin	X	7504819	7519495	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:108081	Sypl	synaptophysin-like protein	12	33003874	33029503	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1328311	Sypl2	synaptophysin-like 2	3	108119582	108133915	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1913710	Sys1	SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae)	2	164298884	164321558	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:99667	Syt1	synaptotagmin I	10	108333511	108846843	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:99666	Syt2	synaptotagmin II	1	134574272	134680887	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:99665	Syt3	synaptotagmin III	7	44033526	44049611	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1859544	Syt6	synaptotagmin VI	3	103482561	103552883	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1859867	Syt8	synaptotagmin VIII	7	141988587	141994133	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1926373	Syt9	synaptotagmin IX	7	106969935	107147863	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1859546	Syt10	synaptotagmin X	15	89666596	89726063	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2159601	Syt12	synaptotagmin XII	19	4495936	4527171	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1933945	Syt13	synaptotagmin XIII	2	92745446	92786396	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2444490	Syt14	synaptotagmin XIV	1	192573541	192718083	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2442166	Syt15	synaptotagmin XV	14	33941915	33952378	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2673872	Syt16	synaptotagmin XVI	12	74044490	74314690	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1921376	Syvn1	synovial apoptosis inhibitor 1, synoviolin	19	6096606	6103742	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2148258	Taar1	trace amine-associated receptor 1	10	23796304	23797302	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685071	Taar2	trace amine-associated receptor 2	10	23814470	23817481	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3527427	Taar3	trace amine-associated receptor 3	10	23825456	23826487	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685072	Taar4	trace amine-associated receptor 4	10	23836392	23837435	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685073	Taar5	trace amine-associated receptor 5	10	23846604	23847617	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685074	Taar6	trace amine-associated receptor 6	10	23860507	23861544	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685075	Taar7a	trace amine-associated receptor 7A	10	23868303	23869379	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3527438	Taar7b	trace amine-associated receptor 7B	10	23875837	23876913	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3527443	Taar7d	trace amine-associated receptor 7D	10	23903120	23904196	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3527445	Taar7e	trace amine-associated receptor 7E	10	23913512	23914588	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3527447	Taar7f	trace amine-associated receptor 7F	10	23925408	23926484	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685076	Taar8a	trace amine-associated receptor 8A	10	23952398	23953432	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685995	Taar8b	trace amine-associated receptor 8B	10	23967158	23968192	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3527452	Taar8c	trace amine-associated receptor 8C	10	23976776	23977810	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3527454	Taar9	trace amine-associated receptor 9	10	23984386	23985432	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98475	Tacr1	tachykinin receptor 1	6	82379315	82537085	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98477	Tacr2	tachykinin receptor 2	10	62088217	62101769	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:892968	Tacr3	tachykinin receptor 3	3	134534768	134640340	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1861606	Tacstd2	tumor-associated calcium signal transducer 2	6	67511046	67512780	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2142786	Tango6	transport and golgi organization 6	8	107409700	107578071	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1915919	Taok2	TAO kinase 2	7	126464850	126483875	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98483	Tap1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)	17	34406530	34416199	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98484	Tap2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	17	34423453	34435295	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2384853	Tapbpl	TAP binding protein-like	6	125200896	125208823	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2683537	Tapt1	transmembrane anterior posterior transformation 1	5	44332496	44383968	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2442280	Tarm1	T cell-interacting, activating receptor on myeloid cells 1	7	3535016	3551140	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1927505	Tas1r1	taste receptor, type 1, member 1	4	152112371	152122947	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1933546	Tas1r2	taste receptor, type 1, member 2	4	139380849	139397591	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1933547	Tas1r3	taste receptor, type 1, member 3	4	155943725	155947810	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681171	Tas2r102	taste receptor, type 2, member 102	6	132739094	132740137	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1890257	Tas2r103	taste receptor, type 2, member 103	6	133013126	133014064	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681185	Tas2r104	taste receptor, type 2, member 104	6	131661799	131662707	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681195	Tas2r105	taste receptor, type 2, member 105	6	131663524	131664426	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681203	Tas2r106	taste receptor, type 2, member 106	6	131654923	131655849	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681207	Tas2r107	taste receptor, type 2, member 107	6	131636081	131637112	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681210	Tas2r108	taste receptor, type 2, member 108	6	40470526	40471419	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681214	Tas2r109	taste receptor, type 2, member 109	6	132956978	132957928	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681216	Tas2r110	taste receptor, type 2, member 110	6	132844971	132845972	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681217	Tas2r113	taste receptor, type 2, member 113	6	132869974	132870903	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681218	Tas2r114	taste receptor, type 2, member 114	6	131666097	131667026	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681223	Tas2r115	taste receptor, type 2, member 115	6	132714017	132714949	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1890258	Tas2r116	taste receptor, type 2, member 116	6	132832401	132833318	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681242	Tas2r117	taste receptor, type 2, member 117	6	132779864	132780856	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681247	Tas2r118	taste receptor, type 2, member 118	6	23969160	23970059	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681253	Tas2r119	taste receptor, type 2, member 119	15	32177435	32178440	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681256	Tas2r120	taste receptor, type 2, member 120	6	132633920	132634807	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681259	Tas2r121	taste receptor, type 2, member 121	6	132677053	132677970	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681262	Tas2r122	taste receptor, type 2, member 122	6	132687962	132688891	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681264	Tas2r123	taste receptor, type 2, member 123	6	132824105	132825106	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681267	Tas2r124	taste receptor, type 2, member 124	6	132731693	132732622	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681269	Tas2r125	taste receptor, type 2, member 125	6	132886614	132887549	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681273	Tas2r126	taste receptor, type 2, member 126	6	42411469	42412395	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681276	Tas2r129	taste receptor, type 2, member 129	6	132928065	132929027	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681278	Tas2r130	taste receptor, type 2, member 130	6	131606855	131607793	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681280	Tas2r131	taste receptor, type 2, member 131	6	132933875	132934807	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681300	Tas2r134	taste receptor, type 2, member 134	2	51517523	51518419	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681302	Tas2r135	taste receptor, type 2, member 135	6	42382463	42383428	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681304	Tas2r136	taste receptor, type 2, member 136	6	132754142	132755125	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3606604	Tas2r137	taste receptor, type 2, member 137	6	40468172	40469173	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681306	Tas2r138	taste receptor, type 2, member 138	6	40589249	40590244	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681308	Tas2r139	taste receptor, type 2, member 139	6	42117870	42118829	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681298	Tas2r140	taste receptor, type 2, member 140	6	133031818	133032756	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681310	Tas2r143	taste receptor, type 2, member 143	6	42377172	42378053	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681312	Tas2r144	taste receptor, type 2, member 144	6	42192262	42193221	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1924045	Tbc1d9b	TBC1 domain family, member 9B	11	50022223	50063612	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914481	Tbc1d20	TBC1 domain family, member 20	2	152135748	152155916	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98496	Tbxa2r	thromboxane A2 receptor	10	81164565	81171006	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98497	Tbxas1	thromboxane A synthase 1, platelet	6	38852338	39061519	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98544	Tcp11	t-complex protein 11	17	28285721	28299613	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1918829	Tcta	T cell leukemia translocation altered gene	9	108180157	108183359	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1915228	Tctn2	tectonic family member 2	5	124736812	124765803	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914840	Tctn3	tectonic family member 3	19	40584890	40600677	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1917631	Tecpr1	tectonin beta-propeller repeat containing 1	5	144131260	144160433	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1915408	Tecr	trans-2,3-enoyl-CoA reductase	8	84298327	84321120	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2444966	Tecrl	trans-2,3-enoyl-CoA reductase-like	5	83425992	83503042	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2668439	Teddm1a	transmembrane epididymal protein 1A	1	153767488	153768804	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98664	Tek	TEK receptor tyrosine kinase	4	94627526	94763213	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1345185	Tenm1	teneurin transmembrane protein 1	X	41616743	42518003	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1345184	Tenm2	teneurin transmembrane protein 2	11	35897483	37126791	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1345183	Tenm3	teneurin transmembrane protein 3	8	48680717	49296986	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2447063	Tenm4	teneurin transmembrane protein 4	7	95820453	96560300	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:102465	Tex2	testis expressed gene 2	11	106392973	106504249	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1922778	Tex29	testis expressed 29	8	11890488	11905761	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1922423	Tex38	testis expressed 38	4	115637031	115638215	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1096575	Tex261	testis expressed gene 261	6	83745867	83752795	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1096570	Tex264	testis expressed gene 264	9	106535945	106563126	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1354956	Tfr2	transferrin receptor 2	5	137568102	137585743	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98822	Tfrc	transferrin receptor	16	32427738	32451612	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98724	Tgfa	transforming growth factor alpha	6	86172205	86252701	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98728	Tgfbr1	transforming growth factor, beta receptor I	4	47353222	47414926	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98729	Tgfbr2	transforming growth factor, beta receptor II	9	115916763	116004431	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:104637	Tgfbr3	transforming growth factor, beta receptor III	5	107254436	107437495	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:105080	Tgoln1	trans-golgi network protein	6	72585415	72593983	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:105079	Tgoln2	trans-golgi network protein 2	UN	syntenic		GRCm39	null	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98736	Thbd	thrombomodulin	2	148246391	148250108	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1929096	Thsd1	thrombospondin, type I, domain 1	8	22717329	22751350	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685683	Thsd7a	thrombospondin, type I, domain containing 7A	6	12311607	12749252	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2443925	Thsd7b	thrombospondin, type I, domain containing 7B	1	129201039	130147015	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:99906	Tie1	tyrosine kinase with immunoglobulin-like and EGF-like domains 1	4	118328388	118347046	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2159681	Timd2	T cell immunoglobulin and mucin domain containing 2	11	46559787	46597888	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2445125	Timd4	T cell immunoglobulin and mucin domain containing 4	11	46701627	46735159	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1343131	Timm17a	translocase of inner mitochondrial membrane 17a	1	135229273	135241475	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1343176	Timm17b	translocase of inner mitochondrial membrane 17b	X	7765575	7773891	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1920595	Timm21	translocase of inner mitochondrial membrane 21	18	84964316	84969649	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1929742	Timm22	translocase of inner mitochondrial membrane 22	11	76297778	76307118	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1858317	Timm23	translocase of inner mitochondrial membrane 23	14	31902123	31923848	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1917023	Timm29	translocase of inner mitochondrial membrane 29	9	21504018	21507266	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1913775	Timm50	translocase of inner mitochondrial membrane 50	7	28005251	28011471	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1922139	Timmdc1	translocase of inner mitochondrial membrane domain containing 1	16	38318709	38343025	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1915572	Tlcd1	TLC domain containing 1	11	78068956	78071646	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1917141	Tlcd2	TLC domain containing 2	11	75358771	75361725	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2151840	Tlcd3a	TLC domain containing 3A	11	76070497	76100243	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1916202	Tlcd3b	TLC domain containing 3B	7	126413213	126429391	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1923195	Tlcd4	TLC domain containing 4	3	120995657	121076756	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685030	Tlcd5	TLC domain containing 5	9	43019945	43027865	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1341295	Tlr1	toll-like receptor 1	5	65082022	65090906	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1346060	Tlr2	toll-like receptor 2	3	83743579	83749045	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2156367	Tlr3	toll-like receptor 3	8	45848702	45864112	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1858171	Tlr5	toll-like receptor 5	1	182782353	182804010	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1341296	Tlr6	toll-like receptor 6	5	65109374	65117440	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2176882	Tlr7	toll-like receptor 7	X	166087925	166113554	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2176887	Tlr8	toll-like receptor 8	X	166025692	166047325	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1932389	Tlr9	toll-like receptor 9	9	106099797	106104075	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
