Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:1915207	Marchf5	membrane associated ring-CH-type finger 5	19	37184942	37199550	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:96923	Mbl1	mannose-binding lectin (protein A) 1	14	40873415	40881558	GRCm39	+	Component (subterm)	rough endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:1920102	Mblac2	metallo-beta-lactamase domain containing 2	13	81859536	81901394	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2387184	Mboat1	membrane bound O-acyltransferase domain containing 1	13	30320472	30430700	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1914466	Mboat2	membrane bound O-acyltransferase domain containing 2	12	24881401	25014399	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2159614	Mia2	MIA SH3 domain ER export factor 2	12	59142368	59237006	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2443183	Mia3	MIA SH3 domain ER export factor 3	1	183107682	183150894	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:108454	Mlana	melan-A	19	29675224	29686034	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1924015	Mlec	malectin	5	115281040	115296235	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2384305	Mmgt1	membrane magnesium transporter 1	X	55630872	55643304	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2448491	Mmgt2	membrane magnesium transporter 2	11	62539490	62557180	GRCm39	+	Component (subterm)	EMC complex (ancestor term ID: GO:0005783)
protein coding gene	MGI:3039232	Mmp27	matrix metallopeptidase 27	9	7571397	7581886	GRCm39	+	Component (subterm)	extrinsic component of endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1915643	Mogat1	monoacylglycerol O-acyltransferase 1	1	78487628	78514810	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2663253	Mogat2	monoacylglycerol O-acyltransferase 2	7	98868291	98887818	GRCm39	-	Component (subterm)	perinuclear endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1929872	Mogs	mannosyl-oligosaccharide glucosidase	6	83092477	83095879	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1916179	Mospd3	motile sperm domain containing 3	5	137594907	137599320	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1921582	Moxd1	monooxygenase, DBH-like 1	10	24099415	24178681	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:103177	Mpz	myelin protein zero	1	170978282	170988699	GRCm39	+	Component (subterm)	rough endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:1195463	Mr1	major histocompatibility complex, class I-related	1	155003620	155022560	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1916813	Mrln	myoregulin	10	70040494	70055541	GRCm39	+	Component (subterm)	sarcoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1913484	Msmo1	methylsterol monoxygenase 1	8	65171173	65186826	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:97173	Mt3	metallothionein 3	8	94879235	94880774	GRCm39	+	Component (subterm)	rough endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:1914404	Mtdh	metadherin	15	34082613	34143683	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2443034	Mtmr12	myotubularin related protein 12	15	12205056	12272326	GRCm39	+	Component (subterm)	sarcoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:3649059	Mymx	myomixer, myoblast fusion factor	17	45911897	45913028	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:107728	Myo1d	myosin ID	11	80372952	80670851	GRCm39	-	Component (subterm)	smooth endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:2140300	Myorg	myogenesis regulating glycosidase (putative)	4	41495604	41503076	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2684944	Myrf	myelin regulatory factor	19	10185636	10218112	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2685085	Myrfl	myelin regulatory factor-like	10	116612450	116732784	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1917066	Mzb1	marginal zone B and B1 cell-specific protein 1	18	35780320	35782420	GRCm39	-	Component (subterm)	endoplasmic reticulum chaperone complex (ancestor term ID: GO:0005783)
protein coding gene	MGI:1915646	Nat8	N-acetyltransferase 8 (GCN5-related)	6	85807370	85809064	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1913366	Nat8f1	N-acetyltransferase 8 (GCN5-related) family member 1	6	85887136	85892669	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2136446	Nat8f2	N-acetyltransferase 8 (GCN5-related) family member 2	6	85842404	85846119	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2136449	Nat8f3	N-acetyltransferase 8 (GCN5-related) family member 3	6	85737613	85742726	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1922791	Nat8f4	N-acetyltransferase 8 (GCN5-related) family member 4	6	85876033	85881866	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1916299	Nat8f5	N-acetyltransferase 8 (GCN5-related) family member 5	6	85794200	85797954	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:3779382	Nat8f6	N-acetyltransferase 8 (GCN5-related) family member 6	6	85785026	85786859	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:3782661	Nat8f7	N-acetyltransferase 8 (GCN5-related) family member 7	6	85683689	85685877	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2447776	Nat8l	N-acetyltransferase 8-like	5	34153328	34163260	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1918419	Nbas	neuroblastoma amplified sequence	12	13319134	13633812	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:97283	Ncf1	neutrophil cytosolic factor 1	5	134248907	134258479	GRCm39	-	Component (subterm)	rough endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:1926081	Ncln	nicalin	10	81322083	81332226	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1276533	Ncoa2	nuclear receptor coactivator 2	1	13209329	13444307	GRCm39	-	Component (subterm)	rough endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:1891700	Ncstn	nicastrin	1	171893580	171910356	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2384590	Ndrg4	N-myc downstream regulated gene 4	8	96403602	96441584	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1861721	Necab3	N-terminal EF-hand calcium binding protein 3	2	154386319	154400810	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2661364	Neu4	sialidase 4	1	93948215	93956056	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:99421	Nfe2l1	nuclear factor, erythroid derived 2,-like 1	11	96708240	96720794	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:97323	Ngfr	nerve growth factor receptor (TNFR superfamily, member 16)	11	95459644	95478524	GRCm39	-	Component (subterm)	rough endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:1925938	Nol3	nucleolar protein 3 (apoptosis repressor with CARD domain)	8	106002777	106008571	GRCm39	+	Component (subterm)	sarcoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:2385850	Nomo1	nodal modulator 1	7	45683122	45733636	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:97360	Nos1	nitric oxide synthase 1, neuronal	5	118004904	118096905	GRCm39	+	Component (subterm)	sarcoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1917979	Nos1ap	nitric oxide synthase 1 (neuronal) adaptor protein	1	170143036	170417418	GRCm39	-	Component (subterm)	sarcoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2679787	Nploc4	NPL4 homolog, ubiquitin recognition factor	11	120271196	120328534	GRCm39	-	Component (subterm)	VCP-NPL4-UFD1 AAA ATPase complex (ancestor term ID: GO:0005783)
protein coding gene	MGI:97384	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	13	58954383	59281784	GRCm39	+	Component (subterm)	rough endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:97388	Nucb1	nucleobindin 1	7	45142098	45159832	GRCm39	-	Component (subterm)	rough endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:1196365	Nus1	NUS1 dehydrodolichyl diphosphate synthase subunit	10	52293643	52316279	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:97454	Oca2	oculocutaneous albinism II	7	55889508	56186266	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2181669	Ormdl1	ORM1-like 1 (S. cerevisiae)	1	53336254	53349404	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1914094	Ormdl2	ORM1-like 2 (S. cerevisiae)	10	128653771	128657498	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1913862	Ormdl3	ORM1-like 3 (S. cerevisiae)	11	98472120	98478071	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:97447	Osbp	oxysterol binding protein	19	11943305	11971476	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1921559	Osbp2	oxysterol binding protein 2	11	3653731	3813903	GRCm39	-	Component (subterm)	perinuclear endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:2139014	Osbpl6	oxysterol binding protein-like 6	2	76236852	76430991	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1918490	Osbpl7	oxysterol binding protein-like 7	11	96941459	96959730	GRCm39	+	Component (subterm)	perinuclear endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:2443807	Osbpl8	oxysterol binding protein-like 8	10	111000663	111133110	GRCm39	+	Component (subterm)	cortical endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:1914945	Ost4	oligosaccharyltransferase complex subunit 4 (non-catalytic)	5	31063860	31065155	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1913607	Ostc	oligosaccharyltransferase complex subunit (non-catalytic)	3	130489566	130503093	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2687281	Otulinl	OTU deubiquitinase with linear linkage specificity like	15	27655155	27681665	GRCm39	-	Component (subterm)	extrinsic component of endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1097160	P2rx3	purinergic receptor P2X, ligand-gated ion channel, 3	2	84828927	84867806	GRCm39	-	Component (subterm)	rough endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:97463	P4ha1	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide	10	59159118	59209126	GRCm39	+	Component (subterm)	procollagen-proline 4-dioxygenase complex (ancestor term ID: GO:0005783)
protein coding gene	MGI:894286	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide	11	53991750	54022494	GRCm39	+	Component (subterm)	procollagen-proline 4-dioxygenase complex (ancestor term ID: GO:0005783)
protein coding gene	MGI:97464	P4hb	prolyl 4-hydroxylase, beta polypeptide	11	120451124	120464079	GRCm39	-	Component (subterm)	procollagen-proline 4-dioxygenase complex (ancestor term ID: GO:0005783)
protein coding gene	MGI:97511	Pcsk1	proprotein convertase subtilisin/kexin type 1	13	75237945	75282980	GRCm39	+	Component (subterm)	rough endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:88557	Pcyt1a	phosphate cytidylyltransferase 1, choline, alpha isoform	16	32249739	32293883	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1333753	Pdcd6ip	programmed cell death 6 interacting protein	9	113480812	113537327	GRCm39	-	Component (subterm)	endoplasmic reticulum exit site (ancestor term ID: GO:0005783)
protein coding gene	MGI:95834	Pdia3	protein disulfide isomerase associated 3	2	121244383	121269168	GRCm39	+	Component (subterm)	Tapasin-ERp57 complex (ancestor term ID: GO:0005783)
protein coding gene	MGI:104864	Pdia4	protein disulfide isomerase associated 4	6	47773075	47790364	GRCm39	-	Component (subterm)	endoplasmic reticulum chaperone complex (ancestor term ID: GO:0005783)
protein coding gene	MGI:1919103	Pdia6	protein disulfide isomerase associated 6	12	17316590	17334786	GRCm39	+	Component (subterm)	endoplasmic reticulum chaperone complex (ancestor term ID: GO:0005783)
protein coding gene	MGI:2677270	Pdzd8	PDZ domain containing 8	19	59285610	59334212	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1344408	Pebp1	phosphatidylethanolamine binding protein 1	5	117420716	117425629	GRCm39	-	Component (subterm)	rough endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:2142624	Peds1	plasmanylethanolamine desaturase 1	2	167485145	167503464	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:104535	Pemt	phosphatidylethanolamine N-methyltransferase	11	59861440	59937315	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1338829	Pex16	peroxisomal biogenesis factor 16	2	92205021	92211562	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2385286	Pgap2	post-GPI attachment to proteins 2	7	101859415	101887774	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1914323	Pi4k2b	phosphatidylinositol 4-kinase type 2 beta	5	52898916	52926682	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:99461	Piga	phosphatidylinositol glycan anchor biosynthesis, class A	X	163202783	163216912	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1891825	Pigb	phosphatidylinositol glycan anchor biosynthesis, class B	9	72920989	72946981	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1914542	Pigc	phosphatidylinositol glycan anchor biosynthesis, class C	1	161796755	161801004	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:99462	Pigf	phosphatidylinositol glycan anchor biosynthesis, class F	17	87304684	87332834	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:99463	Pigh	phosphatidylinositol glycan anchor biosynthesis, class H	12	79127438	79136425	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1914806	Pigm	phosphatidylinositol glycan anchor biosynthesis, class M	1	172204113	172211666	GRCm39	+	Component (subterm)	glycosylphosphatidylinositol-mannosyltransferase I complex (ancestor term ID: GO:0005783)
protein coding gene	MGI:1351629	Pign	phosphatidylinositol glycan anchor biosynthesis, class N	1	105446147	105591402	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1861452	Pigo	phosphatidylinositol glycan anchor biosynthesis, class O	4	43017635	43025819	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1860433	Pigp	phosphatidylinositol glycan anchor biosynthesis, class P	16	94159622	94171874	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1333114	Pigq	phosphatidylinositol glycan anchor biosynthesis, class Q	17	26145394	26161855	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2442480	Pigv	phosphatidylinositol glycan anchor biosynthesis, class V	4	133387698	133399958	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1919334	Pigx	phosphatidylinositol glycan anchor biosynthesis, class X	16	31903234	31918545	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1913518	Pigyl	phosphatidylinositol glycan anchor biosynthesis, class Y-like	9	22068142	22069651	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2443822	Pigz	phosphatidylinositol glycan anchor biosynthesis, class Z	16	31752669	31764864	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:97583	Pik3r1	phosphoinositide-3-kinase regulatory subunit 1	13	101817269	101904725	GRCm39	-	Component (subterm)	perinuclear endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1927542	Pitpnb	phosphatidylinositol transfer protein, beta	5	111478629	111536225	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1099818	Pkd2	polycystin 2, transient receptor potential cation channel	5	104607316	104653685	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:97591	Pkm	pyruvate kinase, muscle	9	59563859	59586655	GRCm39	+	Component (subterm)	rough endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:1196403	Pla2g4c	phospholipase A2, group IVC (cytosolic, calcium-independent)	7	13058580	13094597	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:107464	Plcb4	phospholipase C, beta 4	2	135500931	135856513	GRCm39	+	Component (subterm)	smooth endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:1333782	Pld3	phospholipase D family, member 3	7	27231425	27252643	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2144765	Pld4	phospholipase D family, member 4	12	112727089	112735420	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:97622	Pln	phospholamban	10	53213782	53222095	GRCm39	+	Component (subterm)	sarcoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1915166	Plpp3	phospholipid phosphatase 3	4	105014544	105089961	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:98301	Pmel	premelanosome protein	10	128540064	128556107	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:104662	Pml	promyelocytic leukemia	9	58125359	58157069	GRCm39	-	Component (subterm)	extrinsic component of endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2385325	Pnpla7	patatin-like phospholipase domain containing 7	2	24866045	24944069	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1918951	Pnpt1	polyribonucleotide nucleotidyltransferase 1	11	29080744	29111828	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1921903	Pomk	protein-O-mannose kinase	8	26470632	26484149	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2138994	Pomt1	protein-O-mannosyltransferase 1	2	32126652	32145017	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:97750	Ppib	peptidylprolyl isomerase B	9	65967504	65973905	GRCm39	+	Component (subterm)	endoplasmic reticulum chaperone complex (ancestor term ID: GO:0005783)
protein coding gene	MGI:107877	Prkcsh	protein kinase C substrate 80K-H	9	21914284	21925541	GRCm39	+	Component (subterm)	glucosidase II complex (ancestor term ID: GO:0005783)
protein coding gene	MGI:1355296	Prkn	parkin RBR E3 ubiquitin protein ligase	17	11059271	12282248	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1202717	Psen1	presenilin 1	12	83734926	83781869	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:109284	Psen2	presenilin 2	1	180054569	180091003	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1913590	Psenen	presenilin enhancer gamma secretase subunit	7	30261290	30263052	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1276575	Ptdss1	phosphatidylserine synthase 1	13	67080894	67146465	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1351664	Ptdss2	phosphatidylserine synthase 2	7	140711181	140736071	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:97805	Ptpn1	protein tyrosine phosphatase, non-receptor type 1	2	167773977	167821305	GRCm39	+	Component (subterm)	cytoplasmic side of endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:107418	Ptprn2	protein tyrosine phosphatase, receptor type, N polypeptide 2	12	116449340	117240469	GRCm39	+	Component (subterm)	endoplasmic reticulum lumen (ancestor term ID: GO:0005783)
protein coding gene	MGI:97830	Pygm	muscle glycogen phosphorylase	19	6434438	6448494	GRCm39	+	Component (subterm)	sarcoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:1913709	Pyurf	Pigy upstream reading frame	6	57663561	57669063	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:97842	Rab1a	RAB1A, member RAS oncogene family	11	20151432	20176856	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1928750	Rab2a	RAB2A, member RAS oncogene family	4	8535644	8607778	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2445001	Rab3gap1	RAB3 GTPase activating protein subunit 1	1	127796510	127871605	GRCm39	+	Component (subterm)	endoplasmic reticulum tubular network (ancestor term ID: GO:0005783)
protein coding gene	MGI:105066	Rab10	RAB10, member RAS oncogene family	12	3297428	3359969	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1915615	Rab14	RAB14, member RAS oncogene family	2	35070217	35091132	GRCm39	-	Component (subterm)	rough endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:102790	Rab18	RAB18, member RAS oncogene family	18	6765167	6791606	GRCm39	+	Component (subterm)	endoplasmic reticulum tubular network (ancestor term ID: GO:0005783)
protein coding gene	MGI:1889073	Rangrf	RAN guanine nucleotide release factor	11	68863310	68866011	GRCm39	-	Component (subterm)	rough endoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:1270848	Rasd1	RAS, dexamethasone-induced 1	11	59854007	59855770	GRCm39	-	Component (subterm)	sarcoplasmic reticulum (ancestor term ID: GO:0005783)
protein coding gene	MGI:1336895	Rce1	Ras converting CAAX endopeptidase 1	19	4672619	4675669	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1195275	Rdh1	retinol dehydrogenase 1 (all trans)	10	127595595	127604168	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1201412	Rdh5	retinol dehydrogenase 5	10	128749457	128755906	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2143528	Rdh9	retinol dehydrogenase 9	10	127612274	127628566	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:102581	Rdh11	retinol dehydrogenase 11	12	79221007	79238629	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1201375	Rdh16	retinol dehydrogenase 16	10	127636959	127651715	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:3583955	Rdh16f2	RDH16 family member 2	10	127702345	127713188	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2678390	Rdh19	retinol dehydrogenase 19	10	127685797	127697045	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:1098827	Reep1	receptor accessory protein 1	6	71684545	71787694	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:2385070	Reep2	receptor accessory protein 2	18	34973642	34980516	GRCm39	+	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
protein coding gene	MGI:88930	Reep3	receptor accessory protein 3	10	66844968	66932724	GRCm39	-	Component (subterm)	endoplasmic reticulum membrane (ancestor term ID: GO:0005783)
